speed,machine,status,suport,default,output,ontrack,delay,call,day,month,runningtime,campaign,pdays,previous,packmat,deposit
27,XT10,Running,secondary,no,94,yes,no,MTC,15,may,352,2,-1,0,ontime,no
28,XT14,Idle,secondary,no,5916,no,no,BUILDING,22,may,259,1,63,5,failure,no
47,CJM,Downtime,tertiary,no,4556,yes,no,MTC,14,may,146,1,-1,0,ontime,no
39,CJM,Downtime,tertiary,no,373,no,no,BUILDING,26,aug,148,4,-1,0,ontime,no
28,XT14,Running,secondary,no,170,yes,yes,MTC,21,may,492,1,-1,0,ontime,no
45,TOM16,Downtime,secondary,no,146,no,no,BUILDING,8,jul,216,1,-1,0,ontime,no
30,CJM,Running,tertiary,no,1384,yes,no,UTY,14,aug,60,2,-1,0,ontime,no
48,XT4,Running,primary,no,595,no,no,BUILDING,24,jul,464,1,-1,0,ontime,no
60,XT4,Running,primary,no,4903,no,yes,MTC,9,jun,290,1,-1,0,ontime,no
48,Saidone,Running,secondary,no,4037,no,no,MTC,6,jun,23,1,-1,0,ontime,no
38,CJM,Idle,tertiary,no,1746,yes,no,MTC,21,may,139,1,-1,0,ontime,no
31,CJM,Idle,tertiary,no,18,no,no,BUILDING,8,aug,82,2,-1,0,ontime,no
52,CJM,Running,primary,no,1724,no,no,BUILDING,29,jan,73,1,-1,0,ontime,no
28,XT4,Idle,secondary,no,1735,yes,no,BUILDING,20,apr,89,1,-1,0,ontime,no
51,XT4,Running,JYS,no,0,no,no,MTC,2,jun,61,7,-1,0,ontime,no
32,TOM16,Running,secondary,no,367,yes,no,BUILDING,11,may,214,2,276,3,failure,no
52,Saidone,Downtime,secondary,no,105,no,yes,UTY,22,jul,275,4,-1,0,ontime,no
23,XT4,Idle,secondary,no,537,yes,no,BUILDING,7,may,172,1,353,2,other,no
51,CJM,Running,tertiary,yes,0,no,yes,BUILDING,29,jul,204,6,-1,0,ontime,no
49,XT10,Running,secondary,no,653,no,no,BUILDING,11,aug,317,2,-1,0,ontime,no
37,Saidone,Running,secondary,no,487,no,yes,BUILDING,27,aug,155,15,-1,0,ontime,no
32,CJM,Idle,tertiary,no,1434,no,no,BUILDING,11,aug,1144,3,-1,0,ontime,no
32,CJM,Running,tertiary,no,1683,yes,yes,BUILDING,20,apr,72,2,-1,0,ontime,no
56,XT10,Running,secondary,no,530,yes,no,MTC,20,may,51,7,-1,0,ontime,no
49,TOM16,Running,JYS,no,287,yes,no,MTC,26,may,49,1,-1,0,ontime,no
49,CJM,Running,tertiary,no,271,yes,no,BUILDING,5,feb,18,6,-1,0,ontime,no
53,CJM,Running,tertiary,no,1945,no,no,UTY,7,aug,262,7,-1,0,ontime,no
32,XT14,Running,secondary,no,57,no,yes,BUILDING,22,jul,50,2,-1,0,ontime,no
60,CEIC,Running,secondary,no,5632,yes,no,BUILDING,30,jul,380,7,-1,0,ontime,no
40,XT4,Running,secondary,no,750,yes,yes,BUILDING,16,apr,340,1,281,1,failure,no
41,XT10,Running,secondary,no,3992,yes,no,UTY,20,nov,281,2,-1,0,ontime,no
55,XT4,Running,primary,no,11,no,no,MTC,17,jun,150,2,-1,0,ontime,no
33,CJM,Idle,tertiary,no,383,yes,no,BUILDING,9,jul,125,1,-1,0,ontime,no
49,XT4,Running,secondary,no,598,yes,no,BUILDING,15,may,219,6,-1,0,ontime,no
26,CJM,Idle,tertiary,no,3178,no,no,BUILDING,2,jun,64,1,-1,0,ontime,no
56,CJM,Downtime,tertiary,no,505,no,no,BUILDING,9,feb,108,2,199,3,other,no
27,XT14,Idle,tertiary,no,73,no,no,BUILDING,29,jan,242,1,-1,0,ontime,no
55,CJM,Running,secondary,no,1436,yes,no,BUILDING,4,feb,969,2,-1,0,ontime,no
55,TOM16,Downtime,tertiary,no,264,yes,no,MTC,30,may,34,2,-1,0,ontime,no
26,CJM,Idle,tertiary,no,1720,no,no,BUILDING,3,feb,383,1,-1,0,ontime,no
34,TOM16,Running,secondary,no,25,no,no,BUILDING,15,may,207,1,-1,0,ontime,no
38,Saidone,Running,secondary,no,634,no,no,MTC,11,jun,105,4,-1,0,ontime,no
88,CEIC,Running,primary,no,648,no,no,UTY,3,sep,318,1,-1,0,ontime,no
38,XT14,Running,secondary,no,0,yes,no,UTY,16,jul,284,8,-1,0,ontime,no
44,TOM16,Downtime,secondary,no,314,yes,no,MTC,12,aug,18,1,651,1,delivered,no
43,XT14,Running,secondary,no,2,yes,yes,BUILDING,22,jul,254,1,-1,0,ontime,no
48,XT4,Downtime,primary,no,2677,no,no,MTC,20,jun,23,3,-1,0,ontime,no
35,XT14,Idle,secondary,no,855,yes,no,MTC,12,may,241,3,-1,0,ontime,no
49,XT10,Running,tertiary,no,411,no,no,UTY,14,may,9,6,-1,0,ontime,no
33,CJM,Idle,tertiary,no,4874,no,no,UTY,22,feb,363,2,-1,0,ontime,no
77,JYS,Running,JYS,no,397,no,no,UTY,8,nov,207,1,185,3,delivered,no
56,Saidone,Downtime,primary,no,61,no,no,BUILDING,2,jun,144,1,-1,0,ontime,no
33,XT14,Running,secondary,no,177,yes,no,BUILDING,11,may,100,1,-1,0,ontime,no
44,XT14,Idle,secondary,no,985,yes,yes,BUILDING,11,may,9,7,325,19,failure,no
40,XT14,Running,secondary,no,767,yes,no,BUILDING,6,feb,168,1,-1,0,ontime,no
55,XT4,Downtime,secondary,no,496,no,yes,BUILDING,28,jul,93,4,-1,0,ontime,no
31,CJM,Running,tertiary,no,459,no,no,BUILDING,28,aug,13,14,-1,0,ontime,no
42,XT10,Running,JYS,no,1340,no,yes,BUILDING,30,jul,88,5,-1,0,ontime,no
45,Saidone,Downtime,secondary,no,1187,no,yes,BUILDING,20,nov,157,1,-1,0,ontime,no
38,XT14,Idle,secondary,no,4023,no,no,MTC,11,jun,339,2,-1,0,ontime,no
32,XT14,Idle,secondary,no,184,yes,no,MTC,8,may,230,4,-1,0,ontime,no
35,CJM,Idle,tertiary,no,688,no,no,BUILDING,2,feb,504,1,-1,0,ontime,no
70,CEIC,Running,secondary,no,2064,no,no,BUILDING,22,oct,334,1,-1,0,ontime,no
41,TOM16,Running,secondary,no,862,no,no,BUILDING,18,nov,474,2,-1,0,ontime,no
27,XT4,Idle,secondary,no,137,no,yes,BUILDING,25,jul,359,1,-1,0,ontime,no
56,Saidone,Running,tertiary,no,51439,no,yes,BUILDING,8,jul,325,1,-1,0,ontime,no
59,CJM,Downtime,tertiary,no,893,yes,no,BUILDING,16,apr,206,4,-1,0,ontime,no
31,CJM,Running,tertiary,no,607,no,no,BUILDING,27,aug,200,5,-1,0,ontime,no
59,CEIC,Running,primary,no,5521,yes,yes,MTC,13,may,94,1,-1,0,ontime,no
32,CJM,Idle,tertiary,no,1966,no,no,BUILDING,18,aug,176,3,-1,0,ontime,no
37,TOM16,Idle,secondary,no,363,yes,no,BUILDING,21,nov,39,4,182,3,failure,no
59,CEIC,Downtime,JYS,no,49,yes,no,MTC,13,may,248,2,-1,0,ontime,no
51,TOM16,Running,tertiary,no,1533,no,no,MTC,18,jun,242,2,-1,0,ontime,no
42,XT4,Running,primary,no,250,yes,no,MTC,4,jun,46,16,-1,0,ontime,no
38,XT14,Downtime,secondary,no,407,yes,yes,BUILDING,19,aug,89,1,-1,0,ontime,no
35,TOM16,Downtime,secondary,no,3549,yes,no,BUILDING,13,aug,250,4,-1,0,ontime,no
42,XT4,Running,primary,no,0,yes,yes,BUILDING,7,may,209,2,-1,0,ontime,no
43,TOM16,Idle,tertiary,no,1017,yes,no,MTC,19,may,257,2,-1,0,ontime,no
31,CJM,Running,tertiary,no,2652,no,no,BUILDING,25,aug,9,9,-1,0,ontime,no
56,XT4,Running,primary,no,2442,no,yes,BUILDING,18,aug,111,7,-1,0,ontime,no
43,CJM,Running,tertiary,no,0,yes,no,BUILDING,7,may,240,3,293,5,failure,no
39,CJM,Running,tertiary,no,0,no,no,BUILDING,29,aug,94,2,-1,0,ontime,no
52,XT4,Running,secondary,no,665,yes,no,MTC,15,may,57,4,-1,0,ontime,no
32,XT10,Idle,secondary,no,1139,yes,no,BUILDING,7,jul,201,1,-1,0,ontime,no
37,Saidone,Running,secondary,no,3396,no,no,BUILDING,18,aug,69,6,-1,0,ontime,no
35,Saidone,Running,tertiary,no,542,yes,yes,MTC,27,may,591,5,-1,0,ontime,no
39,XT10,Downtime,secondary,no,1957,yes,yes,BUILDING,20,nov,47,1,-1,0,ontime,no
44,Saidone,Running,secondary,no,304,yes,no,UTY,9,feb,15,5,-1,0,ontime,no
41,Saidone,Running,secondary,no,353,no,no,BUILDING,19,nov,90,2,-1,0,ontime,no
26,XT14,Idle,tertiary,no,13107,yes,no,BUILDING,27,may,112,2,-1,0,ontime,no
50,XT14,Running,secondary,no,1138,yes,yes,BUILDING,31,jul,73,8,-1,0,ontime,no
33,TOM16,Running,secondary,no,0,yes,yes,BUILDING,19,nov,163,2,-1,0,ontime,no
26,XT10,Running,secondary,no,199,no,no,BUILDING,24,jul,139,6,-1,0,ontime,no
31,XT14,Idle,tertiary,no,383,no,yes,BUILDING,6,feb,119,1,214,1,failure,no
56,XT14,Downtime,primary,no,0,no,yes,BUILDING,10,jul,542,1,-1,0,ontime,no
40,XT4,Running,secondary,no,1844,yes,no,BUILDING,11,may,231,1,-1,0,ontime,no
27,TOM16,Idle,secondary,no,42,no,no,BUILDING,28,jan,251,1,-1,0,ontime,no
41,TOM16,Running,secondary,no,1788,no,no,BUILDING,28,aug,222,1,-1,0,ontime,no
78,CEIC,Running,primary,no,680,no,no,UTY,24,may,838,1,89,9,failure,no
60,Saidone,Running,primary,no,517,no,no,MTC,12,jun,1178,3,-1,0,ontime,no
46,CJM,Running,tertiary,no,3,no,no,BUILDING,18,aug,92,4,-1,0,ontime,no
25,XT4,Idle,primary,no,17,yes,no,MTC,13,may,97,2,-1,0,ontime,no
30,CJM,Running,tertiary,no,328,yes,no,MTC,14,may,242,5,-1,0,ontime,no
37,Saidone,Downtime,tertiary,no,1513,no,no,MTC,30,may,510,1,-1,0,ontime,no
45,XT4,Running,secondary,no,603,no,no,BUILDING,22,may,204,1,-1,0,ontime,no
31,CJM,Idle,tertiary,no,307,no,no,BUILDING,21,nov,86,2,-1,0,ontime,no
35,TOM16,Running,tertiary,no,22,no,no,BUILDING,11,aug,109,1,-1,0,ontime,no
47,CJM,Running,tertiary,no,0,no,no,MTC,5,jun,265,2,-1,0,ontime,no
55,XT10,Running,secondary,no,283,yes,no,MTC,19,may,156,1,-1,0,ontime,no
28,Saidone,Idle,tertiary,no,5215,no,no,BUILDING,2,jun,673,1,-1,0,ontime,no
37,XT4,Idle,secondary,no,847,no,no,MTC,20,jun,54,1,-1,0,ontime,no
34,XT14,Idle,JYS,no,5827,no,no,BUILDING,17,nov,97,2,-1,0,ontime,no
45,XT4,Idle,secondary,no,0,yes,no,BUILDING,16,oct,283,1,165,3,failure,no
35,XT4,Idle,primary,no,759,yes,no,BUILDING,31,jul,142,2,-1,0,ontime,no
32,TOM16,Downtime,tertiary,no,267,no,no,BUILDING,26,may,128,1,-1,0,ontime,no
26,XT14,Idle,JYS,no,2503,no,no,BUILDING,30,apr,121,1,63,2,failure,no
47,XT4,Running,secondary,no,3630,yes,no,MTC,14,may,133,4,-1,0,ontime,no
33,TOM16,Running,secondary,no,218,yes,yes,UTY,2,mar,169,4,-1,0,ontime,no
42,CJM,Idle,tertiary,no,1146,yes,no,MTC,15,may,98,2,-1,0,ontime,no
31,CJM,Idle,JYS,no,167,no,no,BUILDING,20,nov,316,1,-1,0,ontime,no
30,XT4,Idle,secondary,yes,447,no,no,BUILDING,19,nov,426,2,189,6,failure,no
40,CJM,Idle,secondary,no,10378,yes,no,BUILDING,17,nov,523,3,-1,0,ontime,no
52,CJM,Running,tertiary,no,2712,yes,yes,BUILDING,2,apr,253,1,-1,0,ontime,no
48,XT14,Running,secondary,no,191,yes,no,BUILDING,5,feb,238,3,-1,0,ontime,no
36,XT4,Downtime,primary,no,17,yes,no,BUILDING,16,jul,329,1,-1,0,ontime,no
36,XT4,Idle,secondary,no,2235,yes,no,BUILDING,20,nov,287,2,-1,0,ontime,no
47,XT4,Running,primary,no,292,no,yes,UTY,28,jul,210,3,-1,0,ontime,no
31,TOM16,Idle,secondary,no,433,no,no,BUILDING,11,aug,1504,2,-1,0,ontime,no
60,CEIC,Running,primary,no,364,yes,no,MTC,6,may,631,2,-1,0,ontime,no
49,XT4,Running,secondary,no,30,yes,no,MTC,5,may,135,4,-1,0,ontime,no
41,TOM16,Running,secondary,no,335,no,no,BUILDING,18,aug,169,3,-1,0,ontime,no
67,CJM,Running,secondary,no,1287,no,no,BUILDING,2,feb,511,1,-1,0,ontime,no
35,TOM16,Running,secondary,no,128,no,yes,BUILDING,29,jan,456,1,205,2,other,no
34,CJM,Running,tertiary,no,133,yes,no,MTC,8,may,65,1,-1,0,ontime,no
49,TOM16,Running,tertiary,no,888,no,yes,BUILDING,21,jul,298,1,-1,0,ontime,no
33,CJM,Downtime,tertiary,yes,280,no,yes,BUILDING,18,nov,155,1,-1,0,ontime,no
37,XT4,Downtime,secondary,no,719,yes,no,BUILDING,13,may,118,1,365,1,failure,no
29,XT14,Idle,secondary,no,1261,no,no,BUILDING,5,feb,605,1,-1,0,ontime,no
53,Saidone,Running,primary,no,1903,no,no,MTC,5,jun,827,1,-1,0,ontime,no
36,TOM16,Running,tertiary,no,202,no,no,BUILDING,1,jun,206,1,192,1,failure,no
54,JYS,Running,JYS,no,390,no,no,BUILDING,20,aug,68,5,-1,0,ontime,no
55,XT4,Downtime,JYS,no,103,yes,no,BUILDING,21,jul,769,3,-1,0,ontime,no
38,XT4,Running,primary,no,362,yes,no,MTC,8,may,100,5,-1,0,ontime,no
50,XT4,Running,secondary,no,907,no,yes,BUILDING,16,jul,68,1,-1,0,ontime,no
50,Saidone,Running,primary,no,199,no,no,BUILDING,11,may,228,2,363,2,failure,no
35,CJM,Running,tertiary,no,4943,yes,no,BUILDING,18,nov,295,1,124,2,failure,no
35,CJM,Idle,tertiary,no,6659,yes,no,MTC,21,may,83,1,-1,0,ontime,no
51,CEIC,Idle,tertiary,no,730,yes,no,MTC,18,nov,287,2,-1,0,ontime,no
34,TOM16,Idle,secondary,no,664,yes,yes,BUILDING,11,may,88,2,343,2,other,no
28,XT4,Idle,primary,no,442,no,no,BUILDING,30,jan,157,2,-1,0,ontime,no
57,CJM,Running,secondary,no,7162,no,no,BUILDING,17,nov,83,1,-1,0,ontime,no
38,Saidone,Running,secondary,no,61,yes,yes,MTC,28,may,170,5,-1,0,ontime,no
41,CEIC,Idle,primary,no,2579,no,no,BUILDING,13,oct,213,1,-1,0,ontime,no
38,XT4,Idle,primary,no,1583,yes,no,BUILDING,15,may,386,1,-1,0,ontime,no
54,TOM16,Idle,secondary,no,224,no,no,BUILDING,5,aug,134,2,-1,0,ontime,no
52,TOM16,Running,secondary,no,851,no,no,MTC,17,jun,87,2,-1,0,ontime,no
35,Saidone,Running,tertiary,no,2880,no,no,BUILDING,29,jan,42,1,-1,0,ontime,no
40,XT14,Running,secondary,no,1597,yes,no,MTC,30,may,633,1,-1,0,ontime,no
33,TOM16,Downtime,tertiary,no,0,yes,no,BUILDING,2,jun,72,1,-1,0,ontime,no
35,CJM,Downtime,tertiary,no,771,yes,yes,BUILDING,18,aug,221,5,-1,0,ontime,no
41,CJM,Running,tertiary,no,30,no,no,BUILDING,19,aug,171,7,-1,0,ontime,no
33,TOM16,Running,secondary,no,346,yes,yes,BUILDING,24,jul,379,1,-1,0,ontime,no
25,XT14,Idle,secondary,no,184,no,yes,UTY,11,jul,437,7,-1,0,ontime,no
34,CJM,Running,tertiary,no,580,yes,no,BUILDING,10,jul,380,1,-1,0,ontime,no
28,XT4,Idle,JYS,no,913,yes,no,MTC,27,may,580,2,-1,0,ontime,no
41,XT14,Downtime,secondary,no,1967,yes,no,BUILDING,18,may,115,1,341,1,failure,no
29,XT14,Idle,JYS,no,2929,no,no,BUILDING,11,aug,91,1,-1,0,ontime,no
38,TOM16,Idle,secondary,no,103,yes,no,BUILDING,2,feb,159,1,187,3,failure,no
39,XT4,Running,secondary,no,661,yes,no,BUILDING,3,feb,84,4,267,4,failure,no
58,CEIC,Running,secondary,no,19,no,yes,BUILDING,15,jul,106,3,-1,0,ontime,no
36,Saidone,Idle,tertiary,no,258,no,no,BUILDING,5,feb,230,1,-1,0,ontime,no
46,CJM,Downtime,secondary,no,361,yes,no,MTC,19,may,86,7,-1,0,ontime,no
36,CJM,Running,secondary,no,1898,yes,yes,MTC,30,may,233,1,-1,0,ontime,no
59,CJM,Downtime,tertiary,no,0,no,no,UTY,30,jul,196,3,-1,0,ontime,no
36,TOM16,Running,secondary,no,3579,no,no,BUILDING,14,aug,308,2,-1,0,ontime,no
34,Saidone,Running,tertiary,no,1265,yes,no,MTC,6,jun,397,3,-1,0,ontime,no
29,TOM16,Idle,tertiary,no,940,yes,no,BUILDING,15,may,757,1,330,1,failure,no
39,XT4,Running,secondary,no,854,yes,yes,BUILDING,6,may,181,1,-1,0,ontime,no
32,Saidone,Running,tertiary,no,1464,no,no,UTY,14,aug,133,2,-1,0,ontime,no
29,XT10,Running,secondary,no,3748,no,no,BUILDING,28,may,322,3,-1,0,ontime,no
53,TOM16,Running,primary,no,6839,yes,no,BUILDING,19,nov,77,1,-1,0,ontime,no
29,XT4,Running,primary,no,235,yes,no,BUILDING,22,jul,189,1,-1,0,ontime,no
44,CJM,Idle,tertiary,yes,12,yes,no,BUILDING,19,nov,126,2,-1,0,ontime,no
28,XT14,Idle,tertiary,no,61,yes,no,BUILDING,16,jul,401,8,-1,0,ontime,no
37,TOM16,Running,tertiary,no,0,no,no,BUILDING,28,aug,76,1,-1,0,ontime,no
45,CJM,Downtime,tertiary,no,6269,yes,no,BUILDING,29,jul,20,2,-1,0,ontime,no
39,XT4,Running,secondary,no,142,no,yes,BUILDING,14,jul,424,4,-1,0,ontime,no
34,XT10,Running,secondary,no,24,yes,no,MTC,28,may,124,1,-1,0,ontime,no
32,XT4,Running,JYS,no,1267,yes,no,BUILDING,18,may,66,2,-1,0,ontime,no
40,XT10,Running,secondary,no,2346,no,no,MTC,16,jun,182,3,-1,0,ontime,no
30,TOM16,Idle,secondary,no,133,yes,no,BUILDING,29,jan,113,2,-1,0,ontime,no
55,CJM,Running,tertiary,no,16786,no,no,BUILDING,18,nov,90,1,-1,0,ontime,no
50,CJM,Running,tertiary,no,400,no,no,BUILDING,13,aug,343,2,-1,0,ontime,no
45,XT14,Running,JYS,no,2033,no,no,BUILDING,28,may,48,4,-1,0,ontime,no
54,CJM,Running,tertiary,no,1938,yes,no,UTY,31,jul,81,7,-1,0,ontime,no
37,XT14,Running,secondary,yes,0,no,no,MTC,9,jun,89,1,-1,0,ontime,no
40,Saidone,Running,tertiary,no,164,no,no,BUILDING,7,may,87,1,-1,0,ontime,no
39,CJM,Running,tertiary,no,1241,yes,no,BUILDING,5,jun,138,2,-1,0,ontime,no
59,Saidone,Running,primary,no,0,no,no,MTC,19,jun,239,1,-1,0,ontime,no
40,TOM16,Running,secondary,no,214,no,no,BUILDING,25,aug,59,6,-1,0,ontime,no
48,CJM,Idle,tertiary,no,399,no,yes,BUILDING,7,aug,126,1,-1,0,ontime,no
73,CEIC,Running,primary,no,1388,no,no,BUILDING,20,jul,146,3,190,3,delivered,no
28,Saidone,Idle,tertiary,no,805,no,no,BUILDING,12,nov,116,5,170,2,failure,no
50,XT10,Idle,secondary,no,1716,yes,no,BUILDING,7,apr,272,1,-1,0,ontime,no
35,CJM,Running,secondary,no,2228,no,no,MTC,19,jun,461,2,-1,0,ontime,no
45,XT10,Idle,secondary,no,1515,no,no,MTC,20,jun,14,4,-1,0,ontime,no
51,Saidone,Running,secondary,no,44,yes,yes,UTY,21,jul,79,1,-1,0,ontime,no
47,XT14,Idle,primary,no,683,no,no,BUILDING,20,nov,101,1,-1,0,ontime,no
54,XT4,Downtime,JYS,no,473,yes,no,BUILDING,14,may,239,1,351,2,failure,no
54,XT10,Running,secondary,no,4482,yes,no,MTC,20,may,97,2,-1,0,ontime,no
35,XT4,Running,secondary,no,911,yes,no,BUILDING,20,nov,434,2,181,5,other,no
74,CEIC,Running,secondary,no,3771,no,no,UTY,16,apr,159,1,-1,0,ontime,no
32,TOM16,Running,secondary,no,1119,no,no,BUILDING,19,nov,371,2,-1,0,ontime,no
56,CJM,Running,tertiary,no,6,no,no,UTY,31,jul,29,16,-1,0,ontime,no
57,CEIC,Downtime,secondary,no,663,yes,no,BUILDING,13,may,210,1,351,2,failure,no
33,XT4,Running,secondary,no,686,yes,yes,UTY,14,may,30,6,343,12,other,no
44,XT4,Running,primary,no,112,yes,no,MTC,14,may,225,2,-1,0,ontime,no
30,XT14,Downtime,secondary,no,83,yes,yes,MTC,6,may,310,1,-1,0,ontime,no
48,XT4,Running,primary,no,418,yes,no,MTC,9,may,102,3,-1,0,ontime,no
38,CJM,Running,secondary,no,3840,yes,yes,BUILDING,17,nov,62,1,-1,0,ontime,no
26,CJM,Idle,tertiary,no,7628,no,no,BUILDING,1,apr,263,1,-1,0,ontime,no
24,XT4,Idle,secondary,no,10,yes,no,MTC,13,may,106,1,-1,0,ontime,no
28,CJM,Running,secondary,no,3,yes,no,BUILDING,14,sep,112,2,24,2,other,no
55,CJM,Running,tertiary,no,1433,no,no,MTC,12,jun,298,3,-1,0,ontime,no
40,TOM16,Running,secondary,no,0,yes,yes,BUILDING,26,jul,105,2,172,1,failure,no
39,CJM,Running,tertiary,no,756,yes,no,MTC,2,jun,268,1,-1,0,ontime,no
43,XT10,Downtime,secondary,no,313,yes,no,BUILDING,8,may,155,2,-1,0,ontime,no
32,XT4,Running,secondary,no,4996,yes,no,MTC,20,may,205,2,-1,0,ontime,no
35,XT4,Running,secondary,no,74,no,no,BUILDING,23,jul,248,2,-1,0,ontime,no
53,TOM16,Running,tertiary,no,431,yes,no,BUILDING,5,may,55,1,328,1,failure,no
44,CJM,Downtime,secondary,no,522,no,no,BUILDING,7,apr,411,1,-1,0,ontime,no
42,Saidone,Running,primary,no,0,no,yes,BUILDING,11,jul,83,2,-1,0,ontime,no
59,CEIC,Running,tertiary,no,1296,no,no,BUILDING,11,aug,862,11,-1,0,ontime,no
32,XT4,Idle,secondary,no,435,yes,no,MTC,21,may,373,2,-1,0,ontime,no
47,XT4,Running,secondary,no,2128,yes,no,UTY,17,apr,98,1,-1,0,ontime,no
30,CJM,Idle,secondary,no,383,yes,no,BUILDING,18,may,170,1,-1,0,ontime,no
38,TOM16,Idle,secondary,no,1019,yes,no,BUILDING,6,may,249,1,-1,0,ontime,no
40,XT4,Idle,primary,no,1780,no,yes,MTC,11,jun,114,1,-1,0,ontime,no
34,CJM,Idle,tertiary,no,431,no,no,BUILDING,16,jul,401,1,-1,0,ontime,no
33,TOM16,Idle,tertiary,no,8097,no,yes,BUILDING,21,aug,500,2,-1,0,ontime,no
27,CJM,Idle,secondary,no,0,yes,no,BUILDING,21,jul,53,6,-1,0,ontime,no
39,XT4,Running,secondary,no,138,no,no,MTC,9,jun,61,2,-1,0,ontime,no
38,XT4,Running,secondary,no,292,yes,yes,MTC,6,jun,84,2,-1,0,ontime,no
55,XT10,Running,tertiary,no,606,no,yes,BUILDING,18,nov,114,2,-1,0,ontime,no
59,XT4,Running,secondary,no,0,yes,no,MTC,5,may,226,1,-1,0,ontime,no
37,CJM,Running,tertiary,no,26,no,no,BUILDING,17,jun,151,7,62,4,failure,no
38,XT10,Idle,secondary,no,322,yes,no,MTC,26,may,61,1,-1,0,ontime,no
20,XT14,Idle,secondary,no,336,no,yes,BUILDING,5,jun,133,1,-1,0,ontime,no
51,Saidone,Running,tertiary,no,36935,yes,no,BUILDING,21,nov,41,1,-1,0,ontime,no
48,XT14,Running,JYS,no,0,yes,no,BUILDING,8,may,85,1,168,2,failure,no
36,CJM,Running,tertiary,no,928,yes,no,BUILDING,20,apr,239,1,-1,0,ontime,no
30,CJM,Idle,tertiary,no,2,no,no,BUILDING,27,aug,19,21,-1,0,ontime,no
45,CJM,Running,tertiary,no,2220,yes,no,BUILDING,11,jul,128,2,-1,0,ontime,no
31,XT4,Downtime,secondary,no,1125,no,yes,MTC,15,may,548,1,-1,0,ontime,no
40,TOM16,Running,secondary,no,503,yes,no,MTC,14,may,127,3,-1,0,ontime,no
58,Saidone,Running,tertiary,no,2920,yes,no,MTC,9,jun,136,1,-1,0,ontime,no
35,XT4,Running,primary,no,4319,no,no,BUILDING,16,apr,266,1,-1,0,ontime,no
42,CJM,Running,tertiary,no,0,no,no,BUILDING,6,aug,81,3,-1,0,ontime,no
48,XT4,Running,primary,no,1080,yes,no,BUILDING,11,may,197,2,-1,0,ontime,no
52,TOM16,Idle,secondary,no,36,yes,no,MTC,16,may,335,1,-1,0,ontime,no
30,XT10,Idle,tertiary,no,803,no,no,BUILDING,30,apr,243,1,-1,0,ontime,no
43,XT4,Running,primary,no,8,no,no,UTY,7,jul,245,5,-1,0,ontime,no
43,XT4,Running,secondary,no,833,no,no,BUILDING,17,jul,156,1,-1,0,ontime,no
30,CJM,Idle,tertiary,no,3410,yes,no,BUILDING,18,may,140,1,-1,0,ontime,no
46,TOM16,Running,JYS,no,605,yes,no,BUILDING,20,apr,780,2,-1,0,ontime,no
43,Saidone,Running,tertiary,no,13342,yes,no,BUILDING,18,nov,465,1,-1,0,ontime,no
36,XT14,Running,tertiary,no,586,yes,no,BUILDING,28,jan,126,1,-1,0,ontime,no
42,CJM,Running,tertiary,no,559,no,no,BUILDING,19,aug,88,1,-1,0,ontime,no
41,XT4,Running,secondary,no,4910,yes,no,BUILDING,3,apr,1090,1,-1,0,ontime,no
50,CJM,Idle,secondary,no,4527,yes,no,BUILDING,14,may,140,1,-1,0,ontime,no
25,XT4,Idle,primary,no,221,yes,no,MTC,23,may,250,1,-1,0,ontime,no
36,CJM,Running,tertiary,no,242,yes,no,BUILDING,14,may,20,1,-1,0,ontime,no
59,CEIC,Downtime,primary,no,20,no,no,BUILDING,10,jul,298,1,-1,0,ontime,no
50,XT14,Downtime,secondary,no,797,yes,no,UTY,25,jul,72,8,-1,0,ontime,no
45,CJM,Running,primary,no,321,yes,no,BUILDING,30,jul,918,4,-1,0,ontime,no
49,Saidone,Running,tertiary,no,313,yes,no,BUILDING,17,nov,42,2,188,2,failure,no
54,TOM16,Downtime,secondary,no,136,no,yes,BUILDING,10,jul,151,4,-1,0,ontime,no
33,XT14,Running,secondary,no,0,yes,yes,BUILDING,9,jul,160,1,-1,0,ontime,no
67,TOM16,Running,secondary,no,0,no,no,BUILDING,13,aug,1152,2,188,1,delivered,no
31,XT14,Running,secondary,no,54,yes,no,BUILDING,21,nov,226,1,-1,0,ontime,no
59,XT4,Downtime,secondary,no,0,no,yes,BUILDING,15,jul,237,4,-1,0,ontime,no
28,XT14,Idle,tertiary,no,373,yes,no,BUILDING,4,feb,126,1,-1,0,ontime,no
58,CJM,Downtime,tertiary,no,577,no,no,MTC,15,may,1244,3,-1,0,ontime,no
30,XT10,Downtime,secondary,no,0,no,no,BUILDING,29,jan,89,1,-1,0,ontime,no
53,CEIC,Running,secondary,no,1296,yes,no,MTC,17,jun,115,1,-1,0,ontime,no
51,JYS,Running,JYS,no,2642,no,no,BUILDING,29,jul,52,6,-1,0,ontime,no
47,XT4,Running,secondary,no,3237,yes,no,MTC,15,may,198,3,-1,0,ontime,no
30,CJM,Idle,tertiary,no,1191,no,no,BUILDING,11,aug,381,4,-1,0,ontime,no
38,CJM,Running,tertiary,no,2278,yes,yes,BUILDING,13,may,244,1,-1,0,ontime,no
53,TOM16,Idle,secondary,no,165,yes,no,BUILDING,9,jul,89,1,-1,0,ontime,no
59,CEIC,Running,JYS,no,178,yes,no,UTY,11,jul,330,2,-1,0,ontime,no
